cluster,id,name,album,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,duration,key,mode,tempo,time_sig
6,1EOUqRAHU05vxop83JSldi,Wake Up Call,It Won't Be Soon Before Long.,0.0301,0.659,0.951,0,0.0897,-2.743,0.054,0.964,201307,4,0,82.010002,4
6,2NniAhAtkRACaMeYt48xlD,50 Ways to Say Goodbye,California 37,0.000284,0.591,0.935,0.000278,0.142,-2.664,0.0478,0.736,247947,6,1,140.042999,4
6,33iv3wnGMrrDugd7GBso1z,My Own Worst Enemy,A Place In The Sun,0.00129,0.494,0.946,0,0.398,-2.757,0.0637,0.741,169027,4,1,103.407997,4
6,3kMrazSvILsgcwtidZd1Qd,Bulletproof,La Roux,0.000813,0.691,0.881,7.2E-05,0.0736,-2.686,0.0526,0.689,205733,3,0,122.977997,4
6,3wCSVS7KM9CIIHrChpabQ3,Better With The Lights Off (feat. Chris Brown),Too Cool To Care,0.0521,0.573,0.848,0,0.25,-2.742,0.057,0.561,219080,7,1,112.084,4
6,47No93LxERvV6MtOAmQzHS,Ignorance,brand new eyes,0.00109,0.522,0.964,0.000389,0.0387,-2.645,0.095,0.51,218627,11,0,170.944,4
6,4ImIJRZNJhNQLLdUFSYJoS,Down With The Sickness,The Sickness 10th Anniversary Edition,0.000319,0.649,0.896,1.2E-05,0.102,-2.704,0.056,0.924,278707,10,0,90.009003,4
6,4jacsL77ZYnpInmTtUBaJW,Move Your Feet,d-d-don't don't stop the beat (Explicit Content U.S. Version),0.0507,0.755,0.895,0.0737,0.222,-2.619,0.0883,0.844,181907,9,1,118.871002,4
6,4yAVpNElPk8ml1zGwxtwxv,Without Me,Curtain Call: The Hits,0.00293,0.919,0.657,0,0.356,-2.823,0.0907,0.659,291213,7,1,112.230003,4
6,5EOoMWIB9iK4ZpcSex9Ec7,Old Time Rock & Roll,Stranger In Town,0.206,0.714,0.937,0,0.0731,-2.947,0.0399,0.964,194147,6,1,124.129997,4
6,5OMwQFBcte0aWFJFqrr5oj,TiK ToK,Animal,0.0746,0.755,0.832,1E-06,0.291,-2.741,0.116,0.735,199693,2,0,120.031998,4
6,7cGfrVoC7G03XeXn7yflx5,Move Your Feet,D-D-Don't Don't Stop the Beat,0.046,0.747,0.904,0.106,0.203,-2.623,0.0803,0.846,181827,9,1,118.876999,4
6,7FfRF16SWU2h6tfB4lOqtA,Makes Me Wonder,It Won't Be Soon Before Long.,0.00485,0.812,0.861,0.000245,0.0627,-2.415,0.036,0.885,211080,7,1,113.997002,4
6,7gDKfEMIhyyO4asgEXwcrs,Fire Burning,Fire Burning,0.0166,0.835,0.805,0,0.345,-2.545,0.033,0.891,243133,1,1,122.980003,4
7,0DiWol3AO6WpXZgp0goxAV,One More Time,Discovery,0.0193,0.611,0.697,0,0.332,-8.618,0.133,0.476,320357,2,1,122.751999,4
7,4m6jJmv2s6BoYubvzJpWCr,"Hold My Love, Pt. 2",Ready EP,0.0381,0.685,0.823,0.00744,0.174,-8.428,0.0972,0.559,311584,0,0,138.018997,3
7,5vYA1mW9g2Coh1HUFUSmlb,3AM,Yourself Or Someone Like You,0.00573,0.521,0.673,0,0.12,-8.685,0.0284,0.543,225947,8,1,108.030998,4
7,7KbAuiImM8vEgrWlr0Bxwx,Real Sugar,"Sweet, Simple Things",0.0695,0.771,0.567,0.00241,0.157,-8.484,0.0416,0.636,244067,2,1,108.982002,4
7,7yMiX7n9SBvadzox8T5jzT,Clint Eastwood,Gorillaz,0.0249,0.663,0.694,0,0.0698,-8.627,0.172,0.524,340920,10,0,167.964005,4
